4.821668046785883	어제 새벽에 디에고 라는 마라도나의 일대기를 그린 다큐영화를 케이블 채널에서 봤는데 진짜 대단한 선수더군. 당시 아르헨의 축구 영웅이었더군. 그런데 너무 최고가 되다보니 주위에서 마라도나를 가만 두지 않더군. 결국 이태리 세리에 리그에서 뛰면서 마약 조직의 마약의 유혹에 넘어가 나중에 쉽게 축구 인생을 마감하더군. 짧고 굵게 살다간 도나형 ~
3.2716825244284715	고인의 명복을 빕니다. 엄청난 발재간과 축구실력을 가지고 신체적 조건이 열악한데도 세계 최고의 축구선수로 거듭난건 엄청난 노력이 있었을 겁니다.
2.66228029469228	김정남 선수가 마라도나 막을려고 태권축구 생각나네요.사람은 모르겠으나 축구차원에선 영웅 맞죠
1.563466529580025	전설 마라도나 고인의 명복을빕니다
1.5094073228455702	인종차별주의자 새끼잘가라축구도 마약 존나 빨고 했을 듯
1.4676129278975085	원래 일본월드컵이였는데 마라도나가 힘써준덕에 한일월드컵으로 바꼈지.. 고인의 명복을빕니다
1.465692626664984	유명한 사람들도 때가되면 하늘로 간다ㆍ백년 살것처럼 나대지말라 ㆍ지난날 팔팔하든 그 체력은 어디로 갔나ㆍ고인의 명복을  빕니다ㆍ
0.9626359957203596	고인의 명복을 빕니다그리고 스포츠계 댓글 좀달게 바꾸어라
0.9626359957203596	왜이리 일찍 가시는건가요.고인의 명복을 빌어드립니다
0.9626359957203596	삼가 고인의 명복을 빕니다.
0.9626359957203596	그와중에 신의손ㅋ 삼가 고인의 명복을 빕니다
0.9626359957203596	고인의 명복을 빕니다별이되어 더 빛나길🙏🙏
0.9588330270869918	60살이면 요즘은 한창 나이로 보던데..펠레와더불어 추구의 최고봉이었는데. 이제 60살에 심장마비.,..허무하네.,..에휴..
0.9561880847155266	신들이 축구할려고 데려간듯 ㅜㅜ
0.9561880847155266	축구계의 신의손 영원히 안~녕
0.9235172772498784	우리나라 관중한테 욕할때는 미웠는데~~그래도 전설이라  불러드리겠어요 편히 쉬셔요~~
0.871761760176762	마약왕 로이더
0.7047768828238493	심장마비는 근육이 쥐나는 원리랑 비슷해서, 주변에 사람만 있으면 재빠르게 CPR해주면 거의 회생하던데...혼자였나...
0.6796019516825861	기자가 안티네..  신의손
0.6008305338596653	더 추잡한꼴 보이지 않고 전설로 남게되어 다행..
0.5561453991733468	젊은애인 만족시켜주려 비아그라 폭풍흡입한게 문제지
0.5210710425449705	문재앙 10세기 심장은 우째 그리 박자맞춰 잘 뛰냐? 멈추지도 않고? 이놈 요즘 얼굴 보면. 아집과 교만에 사로잡혀서 뭔가 붓기도 띵띵하고 눈빛도 흐리멍텅함... 맛간듯
0.5049769321771489	저번 월드컵때 쌍뻐큐 날리고 정정해보였는데 .. 아쉽...
0.44660944793414675	늘 논란의 중심에 있었던 악동..rest in peace.
0.44660944793414664	반헤일런도 글코 천재들은 단명하는가 보군
0.40767713453729515	신의곁은 얼어죽을 ..
0.40767713453729515	신의 곁으로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0.4050748687016706	펠레는 아직 살아있다
0.3599674646688531	여자로 드리들 그리 했으니 단명해도 변병의 여지가 없다~보고 있냐? 재앙아?
0.15101872443852804	마라도나보다 먼저 가야할 사람은 여럿있는데....저승사자가 잘 못 고른듯.....
0	제목이 저게 뭐냐
0	즐거웠어요.감사합니다.좋은곳 편히쉬세요
0	재앙을 몰고오는 놈은  안죽고 엉뚱햔  놈이 죽는구나.
0	당장 가야할 문재앙 추미애 조국 이런 놈들은 안가고.. 에휴.. 테스형!!! 얼른 쟤네들좀 데려가!
0	위대한 손을 주신 신께 돌아갔군요
0	저리사는것도 나쁘지않은듯굵고 짧게... 60세이후로 기력없고 돈도없고 70세넘어서는 병들어서 수년간 골골하기보단 저리만산다면 80 90생과 바꿀의향있다
0	마라도나는 혹시 마라탕 좋아했나???????............  죄송합니다~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0	마 라도 나
0	미궄윌드컵때 허정무의 태권킥 맞고 뇌에 충격이 와서 악화된거 아녀?? 즉각 조사가 필요하다! ㅠ
0	참 파란만장한 삶을 살다 가시는구나~
0	신의손? 멕이는건가
0	hands od god
0	마라도나가 팔딱거리며 돌아다닌게 어제같은데... 겨우 60세에 뒤지다니... 허무하다...
0	신의손이라니 키보드워리어같은새기야
0	아르헨티나의 고종수라 불렸던 사나이...
0	손으로 꼴넣은 놈 반성안하더라 치사한놈
