17.001815634346922	인구밀도는 한국이 중국의 약 3배, 한국 약 500명/km2, 중국 약150명/km2, 미국? 약35명/km2, 실상 인구 많은건 한국임. 인구 고밀도 국가,  단순하게 약육강식에 의한 생존경쟁이라고 한다면  똑같은 면적에 늑대가 500마리, 150마리, 35마리  산다고 보면됨.
11.529942710445964	인구조사 예비작업을 어케 하길래 숨은 사람을 찾아내죠? 사랑의 불시착에 나온 숙박점검 그런걸 하나? 집안 다 뒤지고 장농속에 숨은 사람도 찾아내는?
9.0133496722047	그럼 한국의 인구조사는 문제가 있고 좋지 않은거임? 왜 중화인민공화국의 행정업무를 한국국민이 알아야 하는데...
8.250572777349845	ㅎ 인구조사 잘해서 잡은 거라 하고 싶겠지만 중국에 넘쳐나는게 연쇄살인마에 인육먹는 애들 아니냐? ㅎ
6.583300961227172	경찰이 집집마다  찾아가서 조사하는 국가가 좋냐? 박정희 전두환은 왜 깐건지 이해가 안 가네
6.116773459142501	인구통계조사원이 700만명 ㅋㅋㅋㅋ
5.9630863778223056	무슨  중국신문이냐  중국뉴스가  많이  나오네공산당이 ㅜ좋으면  북으로  출발 하셔요
5.869701162722983	그래서 뭐 어쩌라구....성탄절도 다가오는데 호적 조사하러 고향간 예수님 엄마, 아빠 생각나네....주거이전의 자유가 없는 중국, 북한 닮아가는 한국.
5.335649200949112	선진국은 민번이 없으니 사람수 조사고, 후진국은 사람감시일뿐,,,,,대헬민국,,,
5.2308988129747265	우리나라 문재인 대통령되고부터 중국뉴스랑 북한뉴스 겁나 나오네;
5.043770691694499	중국은 인구좀 줄여라.14억? 헐 ...
4.518931253580469	중국기사를 왜 계속 내보내는겨??여기가 중국이냐?? ㅡㅡ
4.400705849560079	지금 언론들 하루에 몇개씩이고 중국기사 퍼나르네 그런다고 중국이 좋아지고 친숙해질거같냐? 언론에서 중화사상 심을려고 발악하네
3.765701622901886	범죄조직중국 공산당!  물증없이 심증으로 검거해다고 공산당 기관지 역할을 하는 중앙일보!
3.460746697644248	어떻게 10년만에 인구가 4.5%나 증식하냐..참.
3.217924705820584	엉뚱한 사람 잡아다가 범행 덮어 씌웠을 수도... 살인의 추억 생각나네
3.17141785389508	중국빠는 우리나라 밑거름 작업하냐
3.1660479881005026	장점은 장점대로고 썩을 중국은 썩을 중국이다.
3.1629749365491535	뭔 대단한 일 했다고 자랑인 것마냥 기사를 쓰냐? 그것도 우리나라가 아닌 중국이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우리나라였으면 22년은 커녕 22일안에 잡혔다.
2.8677959031610425	중앙이  친정부냐?  왜  기사를 보고 정부탓하니?  개돼지 맞네 맞아
2.70748798311493	중국에 코로나 다시 창궐했으면 좋겟다~~~~
2.7004108175490633	배울껄 배워라 미개한 공산국가 중국을 거울삼아? 뭘? 배우는가?
2.659937772029507	중국에는      공소시효가      없나보네요      이게     맞는거지     중요한      범죄      저지르고      공소시효        지나면       처벌못하는      나라가      나라야       공소시효      없애고     처벌할수     있어야지     국회의원들은      무엇하고      있는거야       그런것       발의안하고
2.142638880718006	근데 이 기사 중국사람이 쓴거?  말도 안되는 시스템을 소재로 중국칭찬하기 같은데 ᆢ 허허 ᆢ
2.063567050510732	청나라오랑캐 문죄인도 빨리 체포해서 중국으로 돌려보내야 합니다.
1.6649080644177412	짱깨뉴스 내지마라
1.649025249803057	중국처럼 하겠다는건가?
1.5830239940502513	알고싶지도 않은데.. 중국
1.3412200940943675	14억인구중에 내가 저기에 안끼어있어서 얼마나 다행인지ㄷ 지구의 시궁창. 바이러스생산국. 중공이 멸하길 바란다
1.0499532663777456	우리는 중공의 시시콜콜한 얘기까지 알고픈 마음 없다.
1.0451244249686977	ㅋㅋㅋㅋ  그만큼 수사력이 ㅈ같다는뜻이네 ㅋ
0.6631177301160995	ㅈㄴ많네...14억...반정도는 쓸려도 되겠구만.
0.5596148866677547	기레기 이민가서 공산당 찬양하는 기사나 쓰고 살어
0.36795140577251517	통제사회가 좋다고 밑밥까는거 봐라
0.2535382952028259	14억..알도 많이 깠다.. 무서운 속도로 번식중이네. 지구야 미안해
0	한정은 빨갱이는 안잡아 낸다는것
0	ㄷㄷ
0	바퀴벌레 생활사 별로 안 궁금 하다곸ㅋㅋㅋ
0	체제 선전용 기사임.
0	저게 파놉티콘이야 기레기야
0	박멸해야 할것들이 14억명이나 늘었네
0	알좀 그만 까라 바퀴 천지네
0	무서운 나라다 이런 나라가 좋다고 어떤 대통령은 벤치마킹하고 있지..
0	10년에 한 번이라니 ᆢ ㅡㅡ ᆢ  그러니 호적에도 없는 아이들이 그리 많았겠지 ᆢ
0	So what? Who gives a damn about em virus spreading commies? Why is this shit on the main page?
