17.58877459142115	언제까지 미국 중국 한테 의지하면서 빌빌거려야하는지 정작 코로나 퍼트린 중국이 큰소리치고 우리나라는 찌끄러져  한마디도 못하네  역사가 말해주는듯 속국
16.239617635012642	문재인 정권이 중국과 북한한테 쩔쩔매는 모습이 국민들의 자존심을 상하게한다. 올 1,2월 중국인 입국을 막지 않아서 국민들 개고생했는데,  이제는 역으로 중국에게 홀대를 당하니 참 화가 난다.
15.6139164205339	우리도 똑같이좀해라  무슨눈치보길래 중국놈들 즐어오는거 무단통과시키냐 국민보다 중국눈치가 더 보이냐 나라말아먹을 놈들아
14.590995340022861	코로나가   외부유입인것처럼   꾸밀려니   이런 쇼도하는구나  무증상자는  검사도  안하는것들이  우리는  혈청까지 ㅋㅋㅋㅋㅋ
14.299112822865602	이건 상호주의로 중국에서 들어 올때도 반드시 똑같이 혈청검사 받아야 한다. 이걸 하지 않는다면 정부는 직무유기이다.
13.72707889065667	역쉬...짱깨들. 인상드러운 중국애가 오더니...선물도 주네. 혈청검사하고 오라고. 짱깨 니들땜에 전세계가 난리다.
10.328779231156487	중국은 대국 한국은 작은나라라서 우리는 중궈멍을 꿉니다 훠훠훠훠
8.581892980338594	문정부   한국이먼저그리해야할판에  거꾸러  ㅋㅋ대란민국완전바닥이됬네  문제인님  ~~~~~국민들빼구 다정부할배가된듯 쩔쩔~
7.914035831794725	중국은 오지도 말고 가지도 말자
7.6480429494061335	우린 아예 입국금지시켜라.. 누가 봐도 짱개나라는 여전한데 공산국가라 통제하는것뿐인걸..
7.304837300068733	중국 속국이니 당연하지...잘했어  제인이가 잘 만들었군,,개돼지 국민들이 열열 지지한다며?
7.0469583318708935	우리는 ???? 강경화 우리는 지금 이순간도. 중국 유학생. 아무런 제재없이 들어오는데!!!!!!
6.832205971181932	30여개 국가에 똑같이 적용되는 조치를, 마차 한국만 차별당한다는 식으로 써놨네. 고의로 이렇게 기사 쓰는건가?
6.73156616250912	아무리 중국과 무역관계로 엮여 있다지만 비굴하게 굴지는 말아야지. 일본 욕 하지 말고 좀 배울건 배워라.
6.601901171216267	어벙이쩝쩝이가 등신짓해서 얏보고 한국에만 요구하는거다
6.344306843266602	상호주의 한다메.. 중국에겐 상호주의 예외냐~!? 중국인들도 똑같이 적용해야지.. 왜안하냐~!? 호구짓만하다보니 정말 영혼까지 찐호구되어 갑갑하다..
5.5627384009942045	후안무치 배은망덕  적반하장 딱 중국 것들에게 맞는 말.
5.5627384009942045	중국쒝기들 개싫은데 어디 이민 갈수도없고 ㅋㅋ 간다고해도, 중국인으로 몰려서 동양인 차별, 린치당할거고 ㅋㅋㅋㅋ OOO같은 나날이네 ㅋㅋㅋㅋㅋ
5.5627384009942045	이래도 중국이랑 손잡아야하냐?말좀 해봐 ㄷㄲㅁ 텅빈 새키들어
5.5627384009942045	중국발 들어오는것들 차단해라 바보들아  자존심도 없는것들
5.5627384009942045	중국 정말 양심도 없구나...너네 언젠가는 그대로 다 돌려 받을거다.아니 배로 배로배로~!!!!!!!
4.632399517725744	중국인도 외국 나갈때 검사 성적서 목에 걸어 주세요~~~
3.931732237163165	격리시설도 직접 돈주고 구해야되지 않나??? 완존 호구다헤~
1.9854793361809377	우리  문정부  빙~!~~신!!들은  찍소리도  못함. 알고 저러는 거지. 발닥개니.,
1.1230204919409783	멍청이 재인아 똑똑히 봐라 우한 코르나 초기에 이렇게 막아야 한단다 ,,,
1.1230204919409783	먼재인은 맨날 뒤통수만 얻어 맡는구만.
0.9165359621212503	이 무슨 개소리야...상응하는 조치를 취해라.
0.7075539417492902	조만간 미국이 30개국가로 쪼갤거다 그럼 필리핀수준으로 떨어지겠지
0.6238989021486112	시진핑 방한 반대
0.5596195060571489	가지가지하고 자빠졌네  누가퍼트리고 누굴어쩌고?!짱개들아 영원히없어지면좋겠다 니네나라 니네종족들은
0.5321372810788179	상응하는 조치를 취하라
0.27473183655986333	우리도 당근 저렇게 해야지
0	gr도 gr도 아주. 개gr이네.
0	임상 자료로 쓰려는듯..
0	오래도 안가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0	오늘 문재인 왕이랑 손잡고 웃고 있던데
0	매국정권  문정권
0	하는짓이 문재앙과 똑같음
0	짱개국은 걍싫다 더럽고무식하고
0	줏같은것들
0	적반하장
0	대국에서 하는 일인대 혼밥제인이는 당연히 따라야지
0	한국사는 짱퀘벌레는 어쩔거냐?에프킬라 먹이냐?
0	지?롤 하고잇다 정말
0	참뻔뻔해~~드러운 병은 다옴겨놓고~~ 젓같은  떼놈민족이야~
0	들어  올려면   임상  실험자가  되라  .    이  말이  맞는듯  .
0	하이구 참 이런걸보고 ㄲㄱ이라고 하는거지
